song_writer,song_name,lyrics,song_link,american_songbook,disney_renaissance
Johnny Mercer,Sweet Georgia Brown Lyrics,"
                    She just got here yesterday,
Things are hot here now they say,
There's a new gal in town.
Gals are jealous, there's no doubt. 
All the guys just rave about
Sweet, Sweet Georgia Brown.
And ever since she came, the common folks all claim, say;

No gal made has got a shade on Sweet Georgia Brown.
Two left feet, but oh, so neat has Sweet Georgia Brown.
They all sigh and wanna die for Sweet Georgia Brown,
I'll tell you just why, you know I don't lie (not much!).
It's been said she knocks 'em dead when she lands in town.
Since she came why it's a shame how she's cooled 'em down.
Fellas that she can't get must be fellas that she ain't met.
Georgia claimed her, Georgia named her, Sweet Georgia Brown. 

All you gals will get the blues, 
all you pals will surely lose.
And, there's but one excuse.
Now I've told you who she was, 
and I've told you what she does,
Still, give this gal her dues.
This pretty maiden's prayer is answered anywhere 

No gal made has got a shade on Sweet Georgia Brown.
Two left feet, but oh, so neat has Sweet Georgia Brown.
They all sigh and wanna die for Sweet Georgia Brown,
I'll tell you just why, you know I don't lie (not much!).
All those tips the porter slips to Sweet Georgia Brown
They buy clothes at fashion shows for one dollar down.
Fellas, won'tcha tip your hats. Oh boy, ain't she the cats?
Who's that mister, tain't her sister, It's Sweet Georgia Brown.                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/sweet+georgia+brown_21193041.html,1,0
Johnny Mercer,Sweet Lorraine Lyrics,"
                    Everything is set, skies are blue,
Can't believe it yet, but it's true, 
I'll give you just one guess, 
My sweet Lorraine said ""yes""
Waiting for the time, soon to be, 
When the bells will chime merrily,

(I'm so happy,) when it's raining I don't miss the sun, 
For it's in my sweeties smile,
Just think that I'm the lucky one 
Who will lend her down the aisle
Each night I pray 
That nobody steals her heart away, 
Just can't wait until that happy day,
When I marry sweet Lorraine

Everything is set, skies are blue,
Can't believe it yet, but it's true, 
I'll give you just one guess, 
My sweet Lorraine said ""yes""
Waiting for the time, soon to be, 
When the bells will chime merrily,

(I'm so happy,) when it's raining I don't miss the sun, 
For it's in my sweeties smile,
Just think that I'm the lucky one 
Who will lend her down the aisle
Each night I pray 
That nobody steals her heart away, 
Just can't wait until that happy day,
When I marry sweet Lorraine                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/sweet+lorraine_21193043.html,1,0
Johnny Mercer,Talk To Me Baby Lyrics,"
                    Talk to me
Talk to me
Ooo I love the things you say

Talk to me
Talk to me
In your own
Sweet gentle way

Let me hear
Tell me dear
Tell me oooo
You love me so

Talk to me
Talk to me
Tell me what
I want to know

The many ways
You speak of love
I've heard before
But it sounds so good
Everytime
Please say the one part
I love once more

Talk to me
Talk to me
Hold me close
Whisper low
Talk to me
Baby can't you see
Oh darlin I
I love you so                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/talk+to+me+baby_21193143.html,1,0
Johnny Mercer,That Old Black Magic Lyrics,"
                    Old black magic has me in its spell
Old black magic that you weave so well 
Those icy fingers up and down my spine
The same old witch craft when your eyes meet mine
Same old tingle that I feel inside
Then the elevator starts it ride

Down and down I go
Round and round I go
Like a leaf caught in a tide
I should stay away but what can I do 
I hear your name and I'm a flame

Flame, flame of desire 
Only your kiss can put out the fire 
Oh you're the lover I have waiting for 
Your the mate that fate had me created for 
And every time your lips meet mine

Down and down I go 
Round and round I go 
In a spin, lovin' the spin I'm in 
Under the old black magic called love
In a spin lovin' the spin I'm in 
Under the old black magic called love
In a spin lovin' the spin I'm in 
Under the old black magic called love
I should stay away but what can I do 
I hear your name and I'm a flame

Flame, flame of desire 
Only your kiss can put out the fire 
Oh you are the lover I have waited for
Your the mate that fate had me created for 
And every time your lips meet mine

Down and down I go 
Round and round I go 
In a spin, lovin' the spin I'm in 
Under the old black magic called love                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/that+old+black+magic_21193693.html,1,0
Johnny Mercer,Small Fry Lyrics,"
                    Here comes that good for nothin' brat of a boy
He's such a devil I could whip him with joy
He's been carousin' at the burleycue
Just watch me teach him with the sole of my shoe

Small fry, struttin' by the pool room
Small fry, should be in the school room
My, my, put down that cigarette
You ain't grown up high and mighty yet

Small fry, dancin' for a penny
Small fry, countin' up how many
My, my, just listen here to me
You ain't the biggest catfish in the sea

You practice peckin' all day long to some old radio song
Oh yes, oh yes, oh yes, you better listen to your paw
And someday practice the law
And then you'll be a real success

Yes, small fry, you kissed the neighbour's daughter
Small fry, shoulda stay in shallow water
Seems I should take you cross my knee
You ain't the biggest catfish in the sea

You've got your feet all soakin' wet
You'll be the death of me yet
Oh me, oh my, small fry                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/small+fry_21193755.html,1,0
Johnny Mercer,Skylark Lyrics,"
                    Skylark
Have you anything to say to me?
Won't you tell me where my love can be?
Is there a meadow in the mist
Where someone's waiting to be kissed?

Skylark
Have you seen a valley green with spring?
Where my heart can go a journeying
Over the shadows and the rain
To a blossom covered lane

And in your lonely flight
Haven't you heard the music of the night?
Wonderful music
Faint as a will o' the wisp
Crazy as a loon
Sad as a gypsy serenading the moon

Skylark
I don't know if you can find these things
But my heart is riding on your wings
So if you see them anywhere
Won't you lead me there

And in your lonely flight
Haven't you heard the music in the night?
Wonderful music
Faint as a will o' the wisp
Crazy as a loon
Sad as a gypsy serenading the moon

Oh, Skylark
I don't know if you can find these things
But my heart is riding on your wings
So if you see them anywhere
Won't you lead me there                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/skylark_21193707.html,1,0
Johnny Mercer,Royal Garden Blues Lyrics,"
                    No use of talkin' no use of talkin'
You'll start in dog-walkin' no matter where.
There's jazz-copation blues modulation,
Just like a Haitian you'll rip and tear.
Most everybody likes the blues

Here's why I'm ravin', here's why I'm ravin'
If it's blues you are cravin' just come on down.
You'll hear 'em playin', you'll hear 'em playin'
Soon you'll be sayin', ""Hon jazz me 'round""
Because your feet they can't refuse.

What's that familiar strain that true blue note refrain
It's drivin' me insane;
Can't keep still, Tho it's against my will;
I'm on my P's and Q's I just can't refuse.

There goes that melody, it sounds so good to me,
And I am up a tree;
It's a shame, you don't know the name;
It's a brand new blues, The Royal Garden Blues.

Everybody Grab somebody And start jazzing 'round

Hon don't you hear that trombone moan?, Just listen to that saxophone.
Gee, hear that clarinet and flute, Cornet jazzin' with a mute,
Makes me just throw myself away, When I hear 'em play.

That weepin' melancholy strain, Say, but it's soothing to the brain;
Just wanna get right up and dance, Don't care I'll take most any chance;
No other blues I'd care to choose, But Royal Garden Blues.                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/royal+garden+blues_21194225.html,1,0
Johnny Mercer,Personality Lyrics,"
                    Personality
Johnny Mercer
Words by Johnny Burke
Music by Jimmy Van Heusen

Peaked at # 1 in 1946
Competing versions charted by Bing Crosby (#9) and Dinah Shore (#10)
Sung by Dorothy Lamour in ""The Road To Utopia"" also starring Bob Hope and Bing Crosby

When Madam Pompadour was on a ballroom floor
Said all the gentlemen ""Obviously,""
""The madam has the cutest personality""

And think of all the books about Du Barry's looks
What was it made her the toast of Paree?
She had a well-developed personality

(What did Romeo see in Juliet?)
(Or Figaro in Figarette?)
(Or Jupiter in Juno?)
You know!

And when Salome danced and had the boys entranced
No doubt it must have been easy to see
That she knew how to use her personality

(A girl can learn to spell and take dictation well)
(And never sit on the boss's left knee)
(Unless she's got a perfect personality)

(A girl can get somewhere in spite of stringy hair)
(Or even just a bit bowed at the knee)
(If she can show a faultless personality)

Why are certain girls offered certain things
Like sable coats and wedding rings?
By men who wear their spats right?
(That's right!)

(So don'tcha say ""I'm smart and have the kindest heart""
(Or ""what a wonderful sister I'd be"")

Just tell me how you like my
Mercer ""Rufff!!
Br
All backups
(Personality)
Br
Brbaby, you've got the cutest
Brpersonality!!
Script src=""/music/Lyrics4U/include/bottom.js""/script
/Body
/Html                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/personality_20297310.html,1,0
Johnny Mercer,Out Of This World Lyrics,"
                    You're clear out of this world
When I'm looking at you,
I hear out of this world
The music that no mortal ever knew.

You're right out of a book,
The fairy tale I read when I was so high;
No armoured knight out of a book
Could find a more enchanted Lorelei than I.

After waiting so long for the right time,
After reaching so long for a star,
All at once from the long and lonely night time,
And despite time, here you are!

I'd fly out of this world
If you said we were through,
So let me fly out of this world
And spend the next eternity or two with you;
I'll spend the next eternity or two with you.                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/out+of+this+world_21193683.html,1,0
Johnny Mercer,One For My Baby (And One More For The Road) Lyrics,"
                    It's quarter to three, there's no one in the place except you and me
So set 'em up Joe, I've got a little story you oughta know
We're drinking my friend to the end of a brief episode
Make it one for my baby and one more for the road

I got the routine, so drop another nickel in the machine
I'm feeling so bad, I wish you'd make the music dreamy and sad
Could tell you a lot but that's not in a gentleman's code
Just make it one for my baby and one more for the road

You'd never know it but buddy I'm a kind of poet
And I've got a lot of things to say
And when I'm gloomy, you simply got to listen to me
Until it's talked away

Well that's how it goes and Joe I know you're gettin' anxious to close
So thanks for the beer, I hope you didn't mind my bending your ear
Don't let it be said that little Freddie can't carry his load
Just make it one for my baby and one more for the road
That long, long road, that long, long road                ",https://www.lyricsfreak.com/j/johnny+mercer/ + /j/johnny+mercer/one+for+my+baby+and+one+more+for+the+road_20803841.html,1,0
